attempt_id,phase,round_id,execution_position,position_within_round,condition_id,scene_id,inflation_mm,planning_success,failure_reason,planning_reported_solve_time_s,planning_reported_total_time_s,measured_wall_time_s,trajectory_shape,trajectory_finite,maximum_absolute_joint_difference_rad,mean_absolute_joint_difference_rad,trajectory_length_rad,frozen_trajectory_length_rad,trajectory_length_difference_rad,exact_frozen_trajectory_match,tolerance_frozen_trajectory_match_1e_7_rad,status,error
round_20__position_16__multiscene_candidate_001__inflation_015mm,measured,20,396,16,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.02608032035827637,0.034748416900634765,0.03516510500048753,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_20__position_17__multiscene_candidate_001__inflation_020mm,measured,20,397,17,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.02639344024658203,0.03696332931518555,0.03738856699783355,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_20__position_18__multiscene_candidate_005__inflation_000mm,measured,20,398,18,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.025904127120971676,0.03526553726196289,0.0357051320024766,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_20__position_19__multiscene_candidate_005__inflation_005mm,measured,20,399,19,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.035992127418518066,0.047475902557373044,0.04792824500327697,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_20__position_20__multiscene_candidate_005__inflation_010mm,measured,20,400,20,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.027886911392211916,0.0367749137878418,0.03718669699446764,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_21__position_01__formal_baseline_v1__inflation_000mm,measured,21,401,1,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.02507283210754395,0.03367046356201172,0.034086269995896146,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_21__position_02__formal_baseline_v1__inflation_005mm,measured,21,402,2,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.02718640041351318,0.03613695907592773,0.03654186600033427,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_21__position_03__formal_baseline_v1__inflation_010mm,measured,21,403,3,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.02578483200073242,0.0358089599609375,0.036264372000005096,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_21__position_04__formal_baseline_v1__inflation_015mm,measured,21,404,4,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.03435158443450927,0.045797374725341795,0.04621188199962489,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_21__position_05__formal_baseline_v1__inflation_020mm,measured,21,405,5,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.02577612781524658,0.03416678237915039,0.03457335099665215,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_21__position_06__multiscene_candidate_001__inflation_000mm,measured,21,406,6,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.025409984588623046,0.03549462509155273,0.03602419200615259,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_21__position_07__multiscene_candidate_001__inflation_005mm,measured,21,407,7,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.028166912078857423,0.03720499038696289,0.037637918001564685,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_21__position_08__multiscene_candidate_001__inflation_010mm,measured,21,408,8,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.026871552467346193,0.03581644821166992,0.03624793799826875,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_21__position_09__multiscene_candidate_001__inflation_015mm,measured,21,409,9,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.025595935821533203,0.03559718322753906,0.03600336299859919,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_21__position_10__multiscene_candidate_001__inflation_020mm,measured,21,410,10,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.027294111251831052,0.03577241516113281,0.03618283799733035,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_21__position_11__multiscene_candidate_005__inflation_000mm,measured,21,411,11,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.027099903106689454,0.03567001724243164,0.03609514699928695,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_21__position_12__multiscene_candidate_005__inflation_005mm,measured,21,412,12,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.03472419166564941,0.046167041778564455,0.04658430699782912,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_21__position_13__multiscene_candidate_005__inflation_010mm,measured,21,413,13,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.02749171257019043,0.036035968780517576,0.036448972998186946,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_21__position_14__multiscene_candidate_005__inflation_015mm,measured,21,414,14,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.027354175567626954,0.03603481674194336,0.036467322999669705,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_21__position_15__multiscene_candidate_005__inflation_020mm,measured,21,415,15,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.026073823928833006,0.03590553665161133,0.036345140004414134,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_21__position_16__multiscene_candidate_006__inflation_000mm,measured,21,416,16,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.02610915184020996,0.034552223205566404,0.034963944999617524,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_21__position_17__multiscene_candidate_006__inflation_005mm,measured,21,417,17,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.02732838344573974,0.036040702819824216,0.036450600004172884,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_21__position_18__multiscene_candidate_006__inflation_010mm,measured,21,418,18,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.02624291229248047,0.03472614288330078,0.035140674001013394,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_21__position_19__multiscene_candidate_006__inflation_015mm,measured,21,419,19,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.025704479217529295,0.034132190704345707,0.03454666800098494,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_21__position_20__multiscene_candidate_006__inflation_020mm,measured,21,420,20,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.02616422462463379,0.03472588729858399,0.03513603900501039,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_22__position_01__multiscene_candidate_001__inflation_010mm,measured,22,421,1,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.026835711479187015,0.036283649444580075,0.03672827700211201,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_22__position_02__multiscene_candidate_001__inflation_015mm,measured,22,422,2,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.026291935920715333,0.03540070343017578,0.03585454000130994,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_22__position_03__multiscene_candidate_001__inflation_020mm,measured,22,423,3,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.026503071784973145,0.035243038177490235,0.03574043900152901,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_22__position_04__multiscene_candidate_005__inflation_000mm,measured,22,424,4,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.02572047996520996,0.03420159912109375,0.034646857995539904,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_22__position_05__multiscene_candidate_005__inflation_005mm,measured,22,425,5,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.03461619186401367,0.04596835327148437,0.04636864300118759,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_22__position_06__multiscene_candidate_005__inflation_010mm,measured,22,426,6,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.025950816154479982,0.03441164779663086,0.03482132300268859,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_22__position_07__multiscene_candidate_005__inflation_015mm,measured,22,427,7,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.026229952812194826,0.035125247955322264,0.035547359999327455,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_22__position_08__multiscene_candidate_005__inflation_020mm,measured,22,428,8,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.026128640174865724,0.034802688598632815,0.0352425620003487,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_22__position_09__multiscene_candidate_006__inflation_000mm,measured,22,429,9,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.025337471961975097,0.03398451232910156,0.03438724899751833,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_22__position_10__multiscene_candidate_006__inflation_005mm,measured,22,430,10,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.02654374408721924,0.03558492660522461,0.0359979970016866,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_22__position_11__multiscene_candidate_006__inflation_010mm,measured,22,431,11,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.02606883239746094,0.0347064323425293,0.03512126299756346,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_22__position_12__multiscene_candidate_006__inflation_015mm,measured,22,432,12,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.02589558410644531,0.03461449432373047,0.035026066994760185,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_22__position_13__multiscene_candidate_006__inflation_020mm,measured,22,433,13,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.025995455741882327,0.034670623779296875,0.0351017339999089,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_22__position_14__formal_baseline_v1__inflation_000mm,measured,22,434,14,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.02546460723876953,0.03500032043457031,0.035619179005152546,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_22__position_15__formal_baseline_v1__inflation_005mm,measured,22,435,15,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.025954112052917477,0.03437097549438477,0.034779302004608326,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_22__position_16__formal_baseline_v1__inflation_010mm,measured,22,436,16,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.025432480812072753,0.03404617691040039,0.03445037600613432,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_22__position_17__formal_baseline_v1__inflation_015mm,measured,22,437,17,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.03578870391845703,0.04741427230834961,0.04782872200303245,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_22__position_18__formal_baseline_v1__inflation_020mm,measured,22,438,18,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.027528096199035644,0.036489151000976563,0.036931846996594686,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_22__position_19__multiscene_candidate_001__inflation_000mm,measured,22,439,19,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.025112895965576174,0.03368243026733399,0.03408940400549909,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_22__position_20__multiscene_candidate_001__inflation_005mm,measured,22,440,20,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.02624131202697754,0.03473043060302734,0.035143903995049186,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_23__position_01__multiscene_candidate_005__inflation_020mm,measured,23,441,1,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.02737795162200928,0.035982688903808596,0.03641336200234946,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_23__position_02__multiscene_candidate_006__inflation_000mm,measured,23,442,2,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.027111711502075198,0.036029792785644534,0.0364662279971526,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_23__position_03__multiscene_candidate_006__inflation_005mm,measured,23,443,3,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.025924160003662107,0.03434105682373047,0.03475537399936002,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_23__position_04__multiscene_candidate_006__inflation_010mm,measured,23,444,4,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.025493440628051756,0.03541804885864258,0.03582481500052381,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_23__position_05__multiscene_candidate_006__inflation_015mm,measured,23,445,5,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.026375167846679683,0.03503139114379883,0.0354497980006272,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_23__position_06__multiscene_candidate_006__inflation_020mm,measured,23,446,6,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.028242079734802243,0.03784902572631836,0.03829326599952765,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_23__position_07__formal_baseline_v1__inflation_000mm,measured,23,447,7,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.026791903495788576,0.03585734558105469,0.03631538299669046,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_23__position_08__formal_baseline_v1__inflation_005mm,measured,23,448,8,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.026089119911193847,0.034635807037353514,0.03504504600277869,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_23__position_09__formal_baseline_v1__inflation_010mm,measured,23,449,9,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.027014880180358886,0.035426143646240235,0.0358262689987896,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_23__position_10__formal_baseline_v1__inflation_015mm,measured,23,450,10,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.033073088645935056,0.04574761581420898,0.046290099002362695,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
