attempt_id,round_id,execution_position,condition_id,scene_id,inflation_mm,planning_success,trajectory_shape,trajectory_finite,maximum_absolute_joint_difference_rad,mean_absolute_joint_difference_rad,trajectory_length_rad,frozen_trajectory_length_rad,trajectory_length_difference_rad,exact_frozen_trajectory_match,tolerance_frozen_trajectory_match_1e_7_rad
round_26__position_02__multiscene_candidate_006__inflation_005mm,26,502,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_26__position_03__multiscene_candidate_006__inflation_010mm,26,503,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_26__position_04__multiscene_candidate_006__inflation_015mm,26,504,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_26__position_05__multiscene_candidate_006__inflation_020mm,26,505,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_26__position_06__formal_baseline_v1__inflation_000mm,26,506,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_26__position_07__formal_baseline_v1__inflation_005mm,26,507,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_26__position_08__formal_baseline_v1__inflation_010mm,26,508,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_26__position_09__formal_baseline_v1__inflation_015mm,26,509,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_26__position_10__formal_baseline_v1__inflation_020mm,26,510,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_26__position_11__multiscene_candidate_001__inflation_000mm,26,511,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_26__position_12__multiscene_candidate_001__inflation_005mm,26,512,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_26__position_13__multiscene_candidate_001__inflation_010mm,26,513,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_26__position_14__multiscene_candidate_001__inflation_015mm,26,514,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_26__position_15__multiscene_candidate_001__inflation_020mm,26,515,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_26__position_16__multiscene_candidate_005__inflation_000mm,26,516,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_26__position_17__multiscene_candidate_005__inflation_005mm,26,517,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_26__position_18__multiscene_candidate_005__inflation_010mm,26,518,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_26__position_19__multiscene_candidate_005__inflation_015mm,26,519,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_26__position_20__multiscene_candidate_005__inflation_020mm,26,520,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_27__position_01__formal_baseline_v1__inflation_010mm,27,521,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_27__position_02__formal_baseline_v1__inflation_015mm,27,522,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_27__position_03__formal_baseline_v1__inflation_020mm,27,523,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_27__position_04__multiscene_candidate_001__inflation_000mm,27,524,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_27__position_05__multiscene_candidate_001__inflation_005mm,27,525,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_27__position_06__multiscene_candidate_001__inflation_010mm,27,526,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_27__position_07__multiscene_candidate_001__inflation_015mm,27,527,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_27__position_08__multiscene_candidate_001__inflation_020mm,27,528,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_27__position_09__multiscene_candidate_005__inflation_000mm,27,529,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_27__position_10__multiscene_candidate_005__inflation_005mm,27,530,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_27__position_11__multiscene_candidate_005__inflation_010mm,27,531,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_27__position_12__multiscene_candidate_005__inflation_015mm,27,532,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_27__position_13__multiscene_candidate_005__inflation_020mm,27,533,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_27__position_14__multiscene_candidate_006__inflation_000mm,27,534,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_27__position_15__multiscene_candidate_006__inflation_005mm,27,535,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_27__position_16__multiscene_candidate_006__inflation_010mm,27,536,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_27__position_17__multiscene_candidate_006__inflation_015mm,27,537,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_27__position_18__multiscene_candidate_006__inflation_020mm,27,538,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_27__position_19__formal_baseline_v1__inflation_000mm,27,539,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_27__position_20__formal_baseline_v1__inflation_005mm,27,540,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_28__position_01__multiscene_candidate_001__inflation_020mm,28,541,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_28__position_02__multiscene_candidate_005__inflation_000mm,28,542,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_28__position_03__multiscene_candidate_005__inflation_005mm,28,543,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_28__position_04__multiscene_candidate_005__inflation_010mm,28,544,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_28__position_05__multiscene_candidate_005__inflation_015mm,28,545,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_28__position_06__multiscene_candidate_005__inflation_020mm,28,546,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_28__position_07__multiscene_candidate_006__inflation_000mm,28,547,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_28__position_08__multiscene_candidate_006__inflation_005mm,28,548,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_28__position_09__multiscene_candidate_006__inflation_010mm,28,549,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_28__position_10__multiscene_candidate_006__inflation_015mm,28,550,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_28__position_11__multiscene_candidate_006__inflation_020mm,28,551,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_28__position_12__formal_baseline_v1__inflation_000mm,28,552,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_28__position_13__formal_baseline_v1__inflation_005mm,28,553,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_28__position_14__formal_baseline_v1__inflation_010mm,28,554,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_28__position_15__formal_baseline_v1__inflation_015mm,28,555,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_28__position_16__formal_baseline_v1__inflation_020mm,28,556,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_28__position_17__multiscene_candidate_001__inflation_000mm,28,557,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_28__position_18__multiscene_candidate_001__inflation_005mm,28,558,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_28__position_19__multiscene_candidate_001__inflation_010mm,28,559,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_28__position_20__multiscene_candidate_001__inflation_015mm,28,560,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_29__position_01__multiscene_candidate_006__inflation_005mm,29,561,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_29__position_02__multiscene_candidate_006__inflation_010mm,29,562,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_29__position_03__multiscene_candidate_006__inflation_015mm,29,563,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_29__position_04__multiscene_candidate_006__inflation_020mm,29,564,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_29__position_05__formal_baseline_v1__inflation_000mm,29,565,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_29__position_06__formal_baseline_v1__inflation_005mm,29,566,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_29__position_07__formal_baseline_v1__inflation_010mm,29,567,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_29__position_08__formal_baseline_v1__inflation_015mm,29,568,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_29__position_09__formal_baseline_v1__inflation_020mm,29,569,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_29__position_10__multiscene_candidate_001__inflation_000mm,29,570,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_29__position_11__multiscene_candidate_001__inflation_005mm,29,571,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_29__position_12__multiscene_candidate_001__inflation_010mm,29,572,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_29__position_13__multiscene_candidate_001__inflation_015mm,29,573,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_29__position_14__multiscene_candidate_001__inflation_020mm,29,574,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_29__position_15__multiscene_candidate_005__inflation_000mm,29,575,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_29__position_16__multiscene_candidate_005__inflation_005mm,29,576,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_29__position_17__multiscene_candidate_005__inflation_010mm,29,577,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_29__position_18__multiscene_candidate_005__inflation_015mm,29,578,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_29__position_19__multiscene_candidate_005__inflation_020mm,29,579,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_29__position_20__multiscene_candidate_006__inflation_000mm,29,580,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_30__position_01__formal_baseline_v1__inflation_015mm,30,581,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_30__position_02__formal_baseline_v1__inflation_020mm,30,582,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_30__position_03__multiscene_candidate_001__inflation_000mm,30,583,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_30__position_04__multiscene_candidate_001__inflation_005mm,30,584,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_30__position_05__multiscene_candidate_001__inflation_010mm,30,585,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_30__position_06__multiscene_candidate_001__inflation_015mm,30,586,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_30__position_07__multiscene_candidate_001__inflation_020mm,30,587,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_30__position_08__multiscene_candidate_005__inflation_000mm,30,588,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_30__position_09__multiscene_candidate_005__inflation_005mm,30,589,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_30__position_10__multiscene_candidate_005__inflation_010mm,30,590,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_30__position_11__multiscene_candidate_005__inflation_015mm,30,591,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_30__position_12__multiscene_candidate_005__inflation_020mm,30,592,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_30__position_13__multiscene_candidate_006__inflation_000mm,30,593,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_30__position_14__multiscene_candidate_006__inflation_005mm,30,594,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_30__position_15__multiscene_candidate_006__inflation_010mm,30,595,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_30__position_16__multiscene_candidate_006__inflation_015mm,30,596,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_30__position_17__multiscene_candidate_006__inflation_020mm,30,597,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_30__position_18__formal_baseline_v1__inflation_000mm,30,598,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_30__position_19__formal_baseline_v1__inflation_005mm,30,599,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_30__position_20__formal_baseline_v1__inflation_010mm,30,600,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
